,user_id,created_at,tweet,hashtags,retweet_count,favourite_count,tweet_url
916,b'Soniakaurr',2020-09-20 17:50:54,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\n\nQ: \nWhy Terry\xe2\x80\xa6 https://t.co/1CRNAWG3ww',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [54, 64]}, {'text': 'Referendum2020', 'indices': [65, 80]}]",3,0,"[{'url': 'https://t.co/1CRNAWG3ww', 'expanded_url': 'https://twitter.com/i/web/status/1307739023218278403', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
917,b'SundarKaur1',2020-09-20 17:50:50,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\n\nQ: \nWhy Terry\xe2\x80\xa6 https://t.co/JCWFIjxsgB',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [54, 64]}, {'text': 'Referendum2020', 'indices': [65, 80]}]",0,0,"[{'url': 'https://t.co/JCWFIjxsgB', 'expanded_url': 'https://twitter.com/i/web/status/1307739008701796360', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
918,b'guddiikaur',2020-09-20 17:50:41,b'Great #TerryFox BUT\n\nPathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \n\nAfter Being F\xe2\x80\xa6 https://t.co/ymZlZV0JIT',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [65, 75]}, {'text': 'Referendum2020', 'indices': [76, 91]}, {'text': 'SFJ', 'indices': [95, 99]}]",1,0,"[{'url': 'https://t.co/ymZlZV0JIT', 'expanded_url': 'https://twitter.com/i/web/status/1307738970164527104', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
919,b'param_paramveer',2020-09-20 17:50:41,"b""@param_paramveer's account has been withheld in India in response to a legal demand. Learn more.""",[],6,2,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [85, 95]}]"
920,b'aratijagpreet',2020-09-20 17:50:38,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\n\nQ: \nWhy Terry\xe2\x80\xa6 https://t.co/wkTPfGf94z',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [54, 64]}, {'text': 'Referendum2020', 'indices': [65, 80]}]",0,0,"[{'url': 'https://t.co/wkTPfGf94z', 'expanded_url': 'https://twitter.com/i/web/status/1307738955887054854', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
921,b'KuarNush',2020-09-20 17:50:37,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\n\nQ: \nWhy Terry\xe2\x80\xa6 https://t.co/dLcX2eVc6p',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [54, 64]}, {'text': 'Referendum2020', 'indices': [65, 80]}]",2,0,"[{'url': 'https://t.co/dLcX2eVc6p', 'expanded_url': 'https://twitter.com/i/web/status/1307738952372310018', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
922,b'priyaakaurrr',2020-09-20 17:50:37,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\n\nQ: \nWhy Terry\xe2\x80\xa6 https://t.co/gx49W4C4VZ',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [54, 64]}, {'text': 'Referendum2020', 'indices': [65, 80]}]",6,3,"[{'url': 'https://t.co/gx49W4C4VZ', 'expanded_url': 'https://twitter.com/i/web/status/1307738951055273985', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
923,b'kauranjalii',2020-09-20 17:50:33,b'Great #TerryFox BUT\n\nPathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \n\nAfter Being F\xe2\x80\xa6 https://t.co/JSqcB1Vtqm',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [65, 75]}, {'text': 'Referendum2020', 'indices': [76, 91]}, {'text': 'SFJ', 'indices': [95, 99]}]",0,0,"[{'url': 'https://t.co/JSqcB1Vtqm', 'expanded_url': 'https://twitter.com/i/web/status/1307738936337412096', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
924,b'JasweenKaur7',2020-09-20 17:50:28,b'Great #TerryFox BUT\n\nPathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \n\nAfter Being F\xe2\x80\xa6 https://t.co/5JtrVXLF3O',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [65, 75]}, {'text': 'Referendum2020', 'indices': [76, 91]}, {'text': 'SFJ', 'indices': [95, 99]}]",0,0,"[{'url': 'https://t.co/5JtrVXLF3O', 'expanded_url': 'https://twitter.com/i/web/status/1307738915659567104', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
925,b'mahii_preet',2020-09-20 17:50:25,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\nQ:  Why Terry\xe2\x80\xa6 https://t.co/E3Ep40UuuN',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [54, 64]}, {'text': 'Referendum2020', 'indices': [65, 80]}]",1,0,"[{'url': 'https://t.co/E3Ep40UuuN', 'expanded_url': 'https://twitter.com/i/web/status/1307738900581019649', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
926,b'Arshpreetkaur93',2020-09-20 17:50:22,b'Great #TerryFox BUT\n\nPathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \n\nAfter Being F\xe2\x80\xa6 https://t.co/PGOkf2ORm4',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [65, 75]}, {'text': 'Referendum2020', 'indices': [76, 91]}, {'text': 'SFJ', 'indices': [95, 99]}]",1,2,"[{'url': 'https://t.co/PGOkf2ORm4', 'expanded_url': 'https://twitter.com/i/web/status/1307738889365450755', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
927,b'I_mannatt',2020-09-20 17:50:22,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\n\nQ: \nWhy Terry\xe2\x80\xa6 https://t.co/9yNboG6O82',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [54, 64]}, {'text': 'Referendum2020', 'indices': [65, 80]}]",1,0,"[{'url': 'https://t.co/9yNboG6O82', 'expanded_url': 'https://twitter.com/i/web/status/1307738887473836032', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
928,b'VeerSingh_01',2020-09-20 17:50:21,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\n\nQ: \nWhy Terry\xe2\x80\xa6 https://t.co/XG1I0vJAIm',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [54, 64]}, {'text': 'Referendum2020', 'indices': [65, 80]}]",3,0,"[{'url': 'https://t.co/XG1I0vJAIm', 'expanded_url': 'https://twitter.com/i/web/status/1307738886026801154', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
929,b'preetttii',2020-09-20 17:50:21,"b""@preetttii's account has been withheld in India in response to a legal demand. Learn more.""",[],1,1,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [79, 89]}]"
930,b'LaylaaKaur',2020-09-20 17:50:19,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\n\nQ: \nWhy Terry\xe2\x80\xa6 https://t.co/vq7eBVhmct',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [54, 64]}, {'text': 'Referendum2020', 'indices': [65, 80]}]",1,0,"[{'url': 'https://t.co/vq7eBVhmct', 'expanded_url': 'https://twitter.com/i/web/status/1307738876878954496', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
931,b'YourGirlAshaa',2020-09-20 17:50:16,"b""@YourGirlAshaa's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [83, 93]}]"
932,b'jasmeetoo',2020-09-20 17:50:13,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\n\nQ: \nWhy Terry\xe2\x80\xa6 https://t.co/4tgcX2kAw4',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [54, 64]}, {'text': 'Referendum2020', 'indices': [65, 80]}]",0,0,"[{'url': 'https://t.co/4tgcX2kAw4', 'expanded_url': 'https://twitter.com/i/web/status/1307738851276980225', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
933,b'iamkaurileen',2020-09-20 17:50:12,b'Great #TerryFox BUT\nPathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \nAfter Being Fai\xe2\x80\xa6 https://t.co/VOvo9IaRyY',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [64, 74]}, {'text': 'Referendum2020', 'indices': [75, 90]}, {'text': 'SFJ', 'indices': [94, 98]}]",0,0,"[{'url': 'https://t.co/VOvo9IaRyY', 'expanded_url': 'https://twitter.com/i/web/status/1307738848303157248', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
934,b'nimratkaurr1',2020-09-20 17:50:05,b'Great #TerryFox BUT\n\nPathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \n\nAfter Being F\xe2\x80\xa6 https://t.co/v7AGuz07p2',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [65, 75]}, {'text': 'Referendum2020', 'indices': [76, 91]}, {'text': 'SFJ', 'indices': [95, 99]}]",0,0,"[{'url': 'https://t.co/v7AGuz07p2', 'expanded_url': 'https://twitter.com/i/web/status/1307738816766242817', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
935,b'Ashakaur20',2020-09-20 17:50:05,b'Great #TerryFox BUT\n\nPathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \n\nAfter Being F\xe2\x80\xa6 https://t.co/qxUAvGjYVn',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [65, 75]}, {'text': 'Referendum2020', 'indices': [76, 91]}, {'text': 'SFJ', 'indices': [95, 99]}]",16,5,"[{'url': 'https://t.co/qxUAvGjYVn', 'expanded_url': 'https://twitter.com/i/web/status/1307738816749416448', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
936,b'sarabjot_singh_',2020-09-20 17:50:05,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\n\nQ: \nWhy Terry\xe2\x80\xa6 https://t.co/ROSNg5DWLv',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [54, 64]}, {'text': 'Referendum2020', 'indices': [65, 80]}]",1,1,"[{'url': 'https://t.co/ROSNg5DWLv', 'expanded_url': 'https://twitter.com/i/web/status/1307738816632029185', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
937,b'ekamkaur86',2020-09-20 17:50:05,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\n\nQ: \nWhy Terry\xe2\x80\xa6 https://t.co/xx1H64TXeF',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [54, 64]}, {'text': 'Referendum2020', 'indices': [65, 80]}]",0,1,"[{'url': 'https://t.co/xx1H64TXeF', 'expanded_url': 'https://twitter.com/i/web/status/1307738816384503808', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
938,b'Husnahkok',2020-09-20 17:48:38,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\n\nQ: \nWhy Terry\xe2\x80\xa6 https://t.co/h5lbihNRS6',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [54, 64]}, {'text': 'Referendum2020', 'indices': [65, 80]}]",1,0,"[{'url': 'https://t.co/h5lbihNRS6', 'expanded_url': 'https://twitter.com/i/web/status/1307738453493395456', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
939,b'Ashakaur20',2020-09-20 17:48:16,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\n\nQ: \nWhy Terry\xe2\x80\xa6 https://t.co/JzGymM0KSN',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [54, 64]}, {'text': 'Referendum2020', 'indices': [65, 80]}]",0,0,"[{'url': 'https://t.co/JzGymM0KSN', 'expanded_url': 'https://twitter.com/i/web/status/1307738360098820096', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
940,b'_AmanPreetKaur',2020-09-20 17:48:10,b'Great #TerryFox BUT\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\nQ: Why Terry \nY\xe2\x80\xa6 https://t.co/zLMzh8UxM5',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [53, 63]}, {'text': 'Referendum2020', 'indices': [64, 79]}]",0,0,"[{'url': 'https://t.co/zLMzh8UxM5', 'expanded_url': 'https://twitter.com/i/web/status/1307738337453670400', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
941,b'param_paramveer',2020-09-20 17:47:33,"b""@param_paramveer's account has been withheld in India in response to a legal demand. Learn more.""",[],1,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [85, 95]}]"
942,b'SiyaKaur17',2020-09-20 17:47:19,b'Great #TerryFox BUT\n\nPathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \n\nAfter Being F\xe2\x80\xa6 https://t.co/I1EwkaB9pQ',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [65, 75]}, {'text': 'Referendum2020', 'indices': [76, 91]}, {'text': 'SFJ', 'indices': [95, 99]}]",0,0,"[{'url': 'https://t.co/I1EwkaB9pQ', 'expanded_url': 'https://twitter.com/i/web/status/1307738120897601536', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
943,b'kaaya_kaur',2020-09-20 17:47:05,"b""@kaaya_kaur's account has been withheld in India in response to a legal demand. Learn more.""",[],1,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [80, 90]}]"
944,b'JasweenKaur7',2020-09-20 17:46:58,b'Great #TerryFox BUT\n\nPathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \n\nAfter Being F\xe2\x80\xa6 https://t.co/auNnOT4NNJ',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [65, 75]}, {'text': 'Referendum2020', 'indices': [76, 91]}, {'text': 'SFJ', 'indices': [95, 99]}]",0,0,"[{'url': 'https://t.co/auNnOT4NNJ', 'expanded_url': 'https://twitter.com/i/web/status/1307738035543568384', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
945,b'Keeraatkr',2020-09-20 17:46:39,"b""@Keeraatkr's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [79, 89]}]"
946,b'quarantinegurrl',2020-09-20 17:46:38,"b""@quarantinegurrl's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [85, 95]}]"
947,b'Anitaakaur',2020-09-20 17:46:36,b'Great #TerryFox BUT\n\nPathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \n\nAfter Being F\xe2\x80\xa6 https://t.co/3wrp6WaqdF',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [65, 75]}, {'text': 'Referendum2020', 'indices': [76, 91]}, {'text': 'SFJ', 'indices': [95, 99]}]",0,0,"[{'url': 'https://t.co/3wrp6WaqdF', 'expanded_url': 'https://twitter.com/i/web/status/1307737940584431617', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
948,b'LaylaaKaur',2020-09-20 17:46:33,b'Great #TerryFox BUT\n\nPathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \n\nAfter Being F\xe2\x80\xa6 https://t.co/NRsedUrX2T',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [65, 75]}, {'text': 'Referendum2020', 'indices': [76, 91]}, {'text': 'SFJ', 'indices': [95, 99]}]",0,0,"[{'url': 'https://t.co/NRsedUrX2T', 'expanded_url': 'https://twitter.com/i/web/status/1307737927905087488', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
949,b'mahii_preet',2020-09-20 17:46:19,b'Great #TerryFox BUT Pathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \nAfter Being Fai\xe2\x80\xa6 https://t.co/MH3muG3t7q',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [64, 74]}, {'text': 'Referendum2020', 'indices': [75, 90]}, {'text': 'SFJ', 'indices': [94, 98]}]",0,0,"[{'url': 'https://t.co/MH3muG3t7q', 'expanded_url': 'https://twitter.com/i/web/status/1307737870543790082', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
950,b'sarabjot_singh_',2020-09-20 17:46:16,b'Great #TerryFox BUT\n\nPathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \nAfter Being Fa\xe2\x80\xa6 https://t.co/iEaxrAPf9E',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [65, 75]}, {'text': 'Referendum2020', 'indices': [76, 91]}, {'text': 'SFJ', 'indices': [95, 99]}]",0,0,"[{'url': 'https://t.co/iEaxrAPf9E', 'expanded_url': 'https://twitter.com/i/web/status/1307737857604431874', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
951,b'aratijagpreet',2020-09-20 17:46:16,b'Great #TerryFox BUT\n\nPathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \n\nAfter Being F\xe2\x80\xa6 https://t.co/HN7p2yBPP0',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [65, 75]}, {'text': 'Referendum2020', 'indices': [76, 91]}, {'text': 'SFJ', 'indices': [95, 99]}]",0,0,"[{'url': 'https://t.co/HN7p2yBPP0', 'expanded_url': 'https://twitter.com/i/web/status/1307737855788232704', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
952,b'guddiikaur',2020-09-20 17:46:07,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\n\nQ: \nWhy Terry\xe2\x80\xa6 https://t.co/H9Qiq4KQrC',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [54, 64]}, {'text': 'Referendum2020', 'indices': [65, 80]}]",0,0,"[{'url': 'https://t.co/H9Qiq4KQrC', 'expanded_url': 'https://twitter.com/i/web/status/1307737819805290498', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
953,b'SundarKaur1',2020-09-20 17:46:06,b'Great #TerryFox BUT\n\nPathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \n\nAfter Being F\xe2\x80\xa6 https://t.co/zStng7mcBW',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [65, 75]}, {'text': 'Referendum2020', 'indices': [76, 91]}, {'text': 'SFJ', 'indices': [95, 99]}]",0,0,"[{'url': 'https://t.co/zStng7mcBW', 'expanded_url': 'https://twitter.com/i/web/status/1307737814868602886', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
954,b'jasmeetoo',2020-09-20 17:46:05,b'Great #TerryFox BUT\n\nPathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \nAfter Being Fa\xe2\x80\xa6 https://t.co/hyrDFCA5OH',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [65, 75]}, {'text': 'Referendum2020', 'indices': [76, 91]}, {'text': 'SFJ', 'indices': [95, 99]}]",0,0,"[{'url': 'https://t.co/hyrDFCA5OH', 'expanded_url': 'https://twitter.com/i/web/status/1307737813526499331', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
955,b'YourGirlAshaa',2020-09-20 17:45:58,"b""@YourGirlAshaa's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [83, 93]}]"
956,b'Preetproud',2020-09-20 17:45:56,"b""@Preetproud's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [80, 90]}]"
957,b'Soniakaurr',2020-09-20 17:45:51,b'Great #TerryFox BUT\n\nPathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \n\nAfter Being F\xe2\x80\xa6 https://t.co/eIifL43l7g',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [65, 75]}, {'text': 'Referendum2020', 'indices': [76, 91]}, {'text': 'SFJ', 'indices': [95, 99]}]",0,0,"[{'url': 'https://t.co/eIifL43l7g', 'expanded_url': 'https://twitter.com/i/web/status/1307737750637096966', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
958,b'Arshpreetkaur93',2020-09-20 17:45:40,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\n\nQ: \nWhy Terry\xe2\x80\xa6 https://t.co/bq2HaXautt',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [54, 64]}, {'text': 'Referendum2020', 'indices': [65, 80]}]",0,0,"[{'url': 'https://t.co/bq2HaXautt', 'expanded_url': 'https://twitter.com/i/web/status/1307737707200864259', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
959,b'priyaakaurrr',2020-09-20 17:45:33,b'Great #TerryFox BUT\n\nPathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \n\nAfter Being F\xe2\x80\xa6 https://t.co/rKRyAl6xHX',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [65, 75]}, {'text': 'Referendum2020', 'indices': [76, 91]}, {'text': 'SFJ', 'indices': [95, 99]}]",8,6,"[{'url': 'https://t.co/rKRyAl6xHX', 'expanded_url': 'https://twitter.com/i/web/status/1307737677261930497', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
960,b'nimratkaurr1',2020-09-20 17:45:32,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\n\nQ: \nWhy Terry\xe2\x80\xa6 https://t.co/kDSjZLUh1D',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [54, 64]}, {'text': 'Referendum2020', 'indices': [65, 80]}]",0,0,"[{'url': 'https://t.co/kDSjZLUh1D', 'expanded_url': 'https://twitter.com/i/web/status/1307737672740413440', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
961,b'MahtabRaushan',2020-09-20 17:45:27,"b""@MahtabRaushan's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [83, 93]}]"
962,b'iamkaurileen',2020-09-20 17:45:27,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\n@heatherctv\xe2\x80\xa6 https://t.co/8ysg0h2KWS',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [54, 64]}, {'text': 'Referendum2020', 'indices': [65, 80]}]",0,0,"[{'url': 'https://t.co/8ysg0h2KWS', 'expanded_url': 'https://twitter.com/i/web/status/1307737652763000832', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]"
963,b'kauranjalii',2020-09-20 17:45:21,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\n\nQ: \nWhy Terry\xe2\x80\xa6 https://t.co/6pOvC0oCWW',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [54, 64]}, {'text': 'Referendum2020', 'indices': [65, 80]}]",0,0,"[{'url': 'https://t.co/6pOvC0oCWW', 'expanded_url': 'https://twitter.com/i/web/status/1307737625441300481', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
964,b'Veer_Kaurrr',2020-09-20 17:45:19,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\n\nQ: \nWhy Terry\xe2\x80\xa6 https://t.co/R8a4MeD0gQ',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [54, 64]}, {'text': 'Referendum2020', 'indices': [65, 80]}]",0,0,"[{'url': 'https://t.co/R8a4MeD0gQ', 'expanded_url': 'https://twitter.com/i/web/status/1307737618860433409', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
